track_id,split,drummer,session,kit,take,stems_dir
Track00228,train,drummer3,session2,brooklyn,18_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00228
Track00229,train,drummer3,session2,brooklyn,32_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00229
Track00016,test,drummer3,session2,brooklyn,11_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00016
Track00230,train,drummer3,session2,brooklyn,33_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00230
Track00231,train,drummer3,session2,brooklyn,4_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00231
Track00232,train,drummer3,session2,brooklyn,19_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00232
Track00012,validation,drummer3,session2,brooklyn,25_hiphop_92_beat_4-4,data/StemGMD_org_9stem/validation/Track00012
Track00233,train,drummer3,session2,brooklyn,13_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00233
Track00234,train,drummer3,session2,brooklyn,17_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00234
Track00235,train,drummer3,session2,brooklyn,31_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00235
Track00236,train,drummer3,session2,brooklyn,1_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00236
Track00237,train,drummer3,session2,brooklyn,43_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00237
Track00238,train,drummer3,session2,brooklyn,47_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00238
Track00239,train,drummer3,session2,brooklyn,27_jazz_92_beat_4-4,data/StemGMD_org_9stem/train/Track00239
Track00240,train,drummer3,session2,brooklyn,38_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00240
Track00241,train,drummer3,session2,brooklyn,15_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00241
Track00242,train,drummer3,session2,brooklyn,7_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00242
Track00243,train,drummer3,session2,brooklyn,40_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00243
Track00244,train,drummer3,session2,brooklyn,36_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00244
Track00017,test,drummer3,session2,brooklyn,35_rock_92_beat_4-4,data/StemGMD_org_9stem/test/Track00017
Track00245,train,drummer3,session2,brooklyn,20_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00245
Track00246,train,drummer3,session2,brooklyn,46_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00246
Track00247,train,drummer3,session2,brooklyn,3_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00247
Track00248,train,drummer3,session2,brooklyn,26_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00248
Track00249,train,drummer3,session2,brooklyn,44_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00249
Track00250,train,drummer3,session2,brooklyn,14_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00250
Track00251,train,drummer3,session2,brooklyn,28_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00251
Track00252,train,drummer3,session2,brooklyn,29_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00252
Track00253,train,drummer3,session2,brooklyn,8_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00253
Track00254,train,drummer3,session2,brooklyn,22_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00254
Track00255,train,drummer3,session2,brooklyn,12_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00255
Track00256,train,drummer3,session2,brooklyn,9_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00256
Track00018,test,drummer3,session2,brooklyn,10_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00018
Track00257,train,drummer3,session2,brooklyn,39_rock_92_fill_4-4,data/StemGMD_org_9stem/train/Track00257
Track00258,train,drummer3,session2,brooklyn,2_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00258
Track00013,validation,drummer3,session2,retro_rock,5_rock_100_beat_4-4,data/StemGMD_org_9stem/validation/Track00013
Track00259,train,drummer3,session2,retro_rock,42_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00259
Track00260,train,drummer3,session2,retro_rock,45_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00260
Track00261,train,drummer3,session2,retro_rock,30_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00261
Track00262,train,drummer3,session2,retro_rock,23_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00262
Track00263,train,drummer3,session2,retro_rock,16_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00263
Track00264,train,drummer3,session2,retro_rock,6_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00264
Track00265,train,drummer3,session2,retro_rock,37_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00265
Track00266,train,drummer3,session2,retro_rock,24_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00266
Track00267,train,drummer3,session2,retro_rock,48_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00267
Track00268,train,drummer3,session2,retro_rock,41_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00268
Track00269,train,drummer3,session2,retro_rock,34_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00269
Track00270,train,drummer3,session2,retro_rock,21_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00270
Track00271,train,drummer3,session2,retro_rock,18_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00271
Track00272,train,drummer3,session2,retro_rock,32_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00272
Track00019,test,drummer3,session2,retro_rock,11_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00019
Track00273,train,drummer3,session2,retro_rock,33_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00273
Track00274,train,drummer3,session2,retro_rock,4_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00274
Track00275,train,drummer3,session2,retro_rock,19_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00275
Track00014,validation,drummer3,session2,retro_rock,25_hiphop_92_beat_4-4,data/StemGMD_org_9stem/validation/Track00014
Track00276,train,drummer3,session2,retro_rock,13_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00276
Track00277,train,drummer3,session2,retro_rock,17_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00277
Track00278,train,drummer3,session2,retro_rock,31_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00278
Track00279,train,drummer3,session2,retro_rock,1_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00279
Track00280,train,drummer3,session2,retro_rock,43_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00280
Track00281,train,drummer3,session2,retro_rock,47_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00281
Track00282,train,drummer3,session2,retro_rock,27_jazz_92_beat_4-4,data/StemGMD_org_9stem/train/Track00282
Track00283,train,drummer3,session2,retro_rock,38_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00283
Track00284,train,drummer3,session2,retro_rock,15_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00284
Track00285,train,drummer3,session2,retro_rock,7_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00285
Track00286,train,drummer3,session2,retro_rock,40_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00286
Track00287,train,drummer3,session2,retro_rock,36_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00287
Track00020,test,drummer3,session2,retro_rock,35_rock_92_beat_4-4,data/StemGMD_org_9stem/test/Track00020
Track00288,train,drummer3,session2,retro_rock,20_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00288
Track00289,train,drummer3,session2,retro_rock,46_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00289
Track00290,train,drummer3,session2,retro_rock,3_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00290
Track00291,train,drummer3,session2,retro_rock,26_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00291
Track00292,train,drummer3,session2,retro_rock,44_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00292
Track00293,train,drummer3,session2,retro_rock,14_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00293
Track00294,train,drummer3,session2,retro_rock,28_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00294
Track00295,train,drummer3,session2,retro_rock,29_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00295
Track00296,train,drummer3,session2,retro_rock,8_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00296
Track00297,train,drummer3,session2,retro_rock,22_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00297
Track00298,train,drummer3,session2,retro_rock,12_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00298
Track00299,train,drummer3,session2,retro_rock,9_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00299
Track00021,test,drummer3,session2,retro_rock,10_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00021
Track00300,train,drummer3,session2,retro_rock,39_rock_92_fill_4-4,data/StemGMD_org_9stem/train/Track00300
Track00301,train,drummer3,session2,retro_rock,2_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00301
Track00015,validation,drummer3,session2,socal,5_rock_100_beat_4-4,data/StemGMD_org_9stem/validation/Track00015
Track00302,train,drummer3,session2,socal,42_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00302
Track00303,train,drummer3,session2,socal,45_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00303
Track00304,train,drummer3,session2,socal,30_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00304
Track00305,train,drummer3,session2,socal,23_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00305
Track00306,train,drummer3,session2,socal,16_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00306
Track00307,train,drummer3,session2,socal,6_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00307
Track00308,train,drummer3,session2,socal,37_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00308
Track00309,train,drummer3,session2,socal,24_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00309
Track00310,train,drummer3,session2,socal,48_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00310
Track00311,train,drummer3,session2,socal,41_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00311
Track00312,train,drummer3,session2,socal,34_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00312
Track00313,train,drummer3,session2,socal,21_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00313
Track00314,train,drummer3,session2,socal,18_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00314
Track00315,train,drummer3,session2,socal,32_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00315
Track00022,test,drummer3,session2,socal,11_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00022
Track00316,train,drummer3,session2,socal,33_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00316
Track00317,train,drummer3,session2,socal,4_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00317
Track00318,train,drummer3,session2,socal,19_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00318
Track00016,validation,drummer3,session2,socal,25_hiphop_92_beat_4-4,data/StemGMD_org_9stem/validation/Track00016
Track00319,train,drummer3,session2,socal,13_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00319
Track00320,train,drummer3,session2,socal,17_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00320
Track00321,train,drummer3,session2,socal,31_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00321
Track00322,train,drummer3,session2,socal,1_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00322
Track00323,train,drummer3,session2,socal,43_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00323
Track00324,train,drummer3,session2,socal,47_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00324
Track00325,train,drummer3,session2,socal,27_jazz_92_beat_4-4,data/StemGMD_org_9stem/train/Track00325
Track00326,train,drummer3,session2,socal,38_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00326
Track00327,train,drummer3,session2,socal,15_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00327
Track00328,train,drummer3,session2,socal,7_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00328
Track00329,train,drummer3,session2,socal,40_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00329
Track00330,train,drummer3,session2,socal,36_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00330
Track00023,test,drummer3,session2,socal,35_rock_92_beat_4-4,data/StemGMD_org_9stem/test/Track00023
Track00331,train,drummer3,session2,socal,20_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00331
Track00332,train,drummer3,session2,socal,46_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00332
Track00333,train,drummer3,session2,socal,3_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00333
Track00334,train,drummer3,session2,socal,26_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00334
Track00335,train,drummer3,session2,socal,44_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00335
Track00336,train,drummer3,session2,socal,14_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00336
Track00337,train,drummer3,session2,socal,28_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00337
Track00338,train,drummer3,session2,socal,29_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00338
Track00339,train,drummer3,session2,socal,8_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00339
Track00340,train,drummer3,session2,socal,22_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00340
Track00341,train,drummer3,session2,socal,12_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00341
Track00342,train,drummer3,session2,socal,9_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00342
Track00024,test,drummer3,session2,socal,10_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00024
Track00343,train,drummer3,session2,socal,39_rock_92_fill_4-4,data/StemGMD_org_9stem/train/Track00343
Track00344,train,drummer3,session2,socal,2_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00344
Track00017,validation,drummer3,session2,motown_revisited,5_rock_100_beat_4-4,data/StemGMD_org_9stem/validation/Track00017
Track00345,train,drummer3,session2,motown_revisited,42_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00345
Track00346,train,drummer3,session2,motown_revisited,45_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00346
Track00347,train,drummer3,session2,motown_revisited,30_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00347
Track00348,train,drummer3,session2,motown_revisited,23_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00348
Track00349,train,drummer3,session2,motown_revisited,16_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00349
Track00350,train,drummer3,session2,motown_revisited,6_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00350
Track00351,train,drummer3,session2,motown_revisited,37_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00351
Track00352,train,drummer3,session2,motown_revisited,24_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00352
Track00353,train,drummer3,session2,motown_revisited,48_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00353
Track00354,train,drummer3,session2,motown_revisited,41_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00354
Track00355,train,drummer3,session2,motown_revisited,34_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00355
Track00356,train,drummer3,session2,motown_revisited,21_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00356
Track00357,train,drummer3,session2,motown_revisited,18_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00357
Track00358,train,drummer3,session2,motown_revisited,32_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00358
Track00025,test,drummer3,session2,motown_revisited,11_rock_100_beat_4-4,data/StemGMD_org_9stem/test/Track00025
Track00359,train,drummer3,session2,motown_revisited,33_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00359
Track00360,train,drummer3,session2,motown_revisited,4_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00360
Track00361,train,drummer3,session2,motown_revisited,19_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00361
Track00018,validation,drummer3,session2,motown_revisited,25_hiphop_92_beat_4-4,data/StemGMD_org_9stem/validation/Track00018
Track00362,train,drummer3,session2,motown_revisited,13_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00362
Track00363,train,drummer3,session2,motown_revisited,17_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00363
Track00364,train,drummer3,session2,motown_revisited,31_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00364
Track00365,train,drummer3,session2,motown_revisited,1_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00365
Track00366,train,drummer3,session2,motown_revisited,43_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00366
Track00367,train,drummer3,session2,motown_revisited,47_rock_110_beat_4-4,data/StemGMD_org_9stem/train/Track00367
Track00368,train,drummer3,session2,motown_revisited,27_jazz_92_beat_4-4,data/StemGMD_org_9stem/train/Track00368
Track00369,train,drummer3,session2,motown_revisited,38_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00369
Track00370,train,drummer3,session2,motown_revisited,15_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00370
Track00371,train,drummer3,session2,motown_revisited,7_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00371
Track00372,train,drummer3,session2,motown_revisited,40_hiphop_110_beat_4-4,data/StemGMD_org_9stem/train/Track00372
Track00373,train,drummer3,session2,motown_revisited,36_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00373
Track00026,test,drummer3,session2,motown_revisited,35_rock_92_beat_4-4,data/StemGMD_org_9stem/test/Track00026
Track00374,train,drummer3,session2,motown_revisited,20_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00374
Track00375,train,drummer3,session2,motown_revisited,46_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00375
Track00376,train,drummer3,session2,motown_revisited,3_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00376
Track00377,train,drummer3,session2,motown_revisited,26_hiphop_92_beat_4-4,data/StemGMD_org_9stem/train/Track00377
Track00378,train,drummer3,session2,motown_revisited,44_rock_110_fill_4-4,data/StemGMD_org_9stem/train/Track00378
Track00379,train,drummer3,session2,motown_revisited,14_rock_100_beat_4-4,data/StemGMD_org_9stem/train/Track00379
Track00380,train,drummer3,session2,motown_revisited,28_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00380
Track00381,train,drummer3,session2,motown_revisited,29_rock_92_beat_4-4,data/StemGMD_org_9stem/train/Track00381
